Kms_Driven,Present_Price,Fuel_Type,Seller_Type,Transmission,Age,Selling_Price
538822,9.624033633244,Diesel,Dealer,Manual,15,5.686296688372236
73821,8.583986779308466,Diesel,Dealer,Manual,11,4.111739807434627
67024,13.952137121087116,Petrol,Dealer,Automatic,6,9.649142820377516
92280,12.410898681575537,CNG,Dealer,Manual,11,8.426028113337864
67103,14.295685680182835,CNG,Dealer,Automatic,8,6.4895797342346055
42315,14.070981241254216,Diesel,Individual,Manual,6,10.923662335666313
51301,15.245269232436126,Petrol,Dealer,Manual,5,10.602715566366244
82357,21.231915656369083,CNG,Dealer,Manual,6,17.10540893280882
58937,14.426862178569344,Petrol,Individual,Automatic,7,9.738452830878764
74921,19.487549544688843,Diesel,Dealer,Automatic,9,8.862249223937571
51322,12.79008233488664,Petrol,Dealer,Manual,6,8.081102488270648
74823,18.30575394499301,Petrol,Dealer,Manual,10,9.940310121940897
70822,14.523791455683188,Diesel,Individual,Automatic,10,8.956785755147692
116453,17.695074260996783,CNG,Individual,Automatic,8,9.989894927346612
75020,18.116779452352915,Petrol,Dealer,Automatic,9,9.542202203270072
95822,11.064478076375458,CNG,Individual,Manual,11,8.645092216566546
98822,18.28157470883683,Diesel,Dealer,Automatic,11,10.483151083377397
83820,17.68291558028549,CNG,Dealer,Manual,9,11.565661770104882
51723,21.770060299232377,Petrol,Dealer,Automatic,7,14.726708346168955
53963,19.7755186900513,CNG,Dealer,Automatic,4,14.1385194186764
50672,12.60202379613348,Diesel,Dealer,Automatic,9,6.859171124240256
106821,23.024673975791103,Diesel,Dealer,Manual,7,17.885295969817715
99061,19.94319114295808,Petrol,Individual,Manual,8,10.7712035290433
62531,13.935018461071762,Petrol,Dealer,Automatic,11,5.735274596314617
71144,18.9775462961826,Diesel,Dealer,Automatic,10,12.778733492760814
74688,18.0751591078834,CNG,Dealer,Manual,8,10.88367648701167
72822,17.0076779183331,Diesel,Dealer,Automatic,9,8.951203301651493
45821,15.441967704527428,Petrol,Dealer,Manual,7,12.711563897636491
87822,18.63529837252653,CNG,Dealer,Automatic,10,10.029217423923104
74821,18.836165546598707,Petrol,Individual,Manual,9,9.739033665575215
70250,14.88629053762219,Petrol,Individual,Automatic,7,11.444611703234772
86822,19.74088745183542,CNG,Dealer,Automatic,9,12.310758970628584
88384,21.46637536813021,Petrol,Individual,Manual,7,12.711923254286564
79147,22.701047197625943,Diesel,Individual,Manual,7,13.588404297003734
74876,15.76151321653048,Petrol,Dealer,Automatic,6,7.822381664662345
78845,14.09260623818874,Diesel,Individual,Manual,6,8.805127002327943
78846,15.48670609994894,Diesel,Dealer,Manual,7,7.860061049547539
73821,15.963854265270276,Petrol,Dealer,Automatic,8,8.911727786154268
108162,19.379269427838388,Petrol,Individual,Manual,11,7.947381838015325
108384,17.89259585268124,Petrol,Individual,Automatic,13,8.42168026122722
63623,23.693818415063763,Diesel,Dealer,Automatic,8,12.960818374033057
42820,18.06993559443397,Petrol,Dealer,Manual,7,11.677924379090584
89278,15.221529453624,Petrol,Dealer,Manual,15,8.462464036838776
47832,19.895008204632703,Petrol,Individual,Automatic,6,13.530787083076415
67392,17.959512689878547,CNG,Dealer,Automatic,7,11.277591955845384
49802,22.62801465027549,Diesel,Dealer,Manual,6,14.21550155806758
50823,17.89760578229811,Petrol,Individual,Automatic,5,11.623270799899148
98898,20.38249366220778,CNG,Individual,Automatic,6,14.095930854129945
72812,19.80613186771056,Diesel,Dealer,Manual,6,15.878914806796192
47820,19.594916993187645,CNG,Individual,Manual,5,17.21801878625411
81823,18.343507122993383,CNG,Individual,Manual,8,7.8752400938990625
45721,18.31785031821584,CNG,Dealer,Manual,6,11.563545858981366
81272,15.674644909069428,Diesel,Dealer,Manual,9,9.25358459333316
40893,18.84828265312045,CNG,Dealer,Automatic,4,14.79897676093763
72251,17.069835175975154,Diesel,Dealer,Automatic,9,11.228146031288215
81188,16.9650094799603,CNG,Individual,Manual,5,11.350537385405527
40956,9.814377041740144,Petrol,Individual,Manual,5,7.639227584547932
89822,19.117279503296203,Diesel,Dealer,Manual,8,12.926671246022302
53822,18.008597561029198,Petrol,Dealer,Automatic,6,11.557298575293157
64821,16.407001450102644,Diesel,Dealer,Manual,8,10.120782639576204
116249,15.820546581111005,Petrol,Dealer,Automatic,13,5.434459804063124
81821,18.23175017159592,CNG,Dealer,Automatic,5,13.260643148776236
81822,18.35075560273445,CNG,Individual,Manual,5,12.105782167966344
74321,13.196337016235924,Diesel,Individual,Manual,8,8.831336997137228
63820,12.515547966006348,Diesel,Dealer,Manual,6,8.83813893555559
88822,17.40300454480696,CNG,Dealer,Automatic,11,11.343928915049458
95701,12.394682863474296,Petrol,Individual,Automatic,10,6.744726312229126
58822,14.122010808488955,Diesel,Individual,Manual,12,8.57456851399356
83365,13.953502012029617,CNG,Dealer,Automatic,11,7.07795512982006
83821,18.486093205431526,CNG,Individual,Automatic,7,11.328577396953293
77823,14.435876079187777,Diesel,Individual,Automatic,7,10.225279922532144
83823,16.923619817402688,Petrol,Dealer,Automatic,8,10.25109529194635
165822,12.660620539231228,Petrol,Dealer,Automatic,20,5.566644498952343
100821,15.598674526918275,Petrol,Dealer,Manual,18,7.819230181477955
63346,15.92239214807458,Petrol,Dealer,Automatic,8,12.692684506867714
96823,16.124905870791075,Diesel,Individual,Manual,13,7.327489812179452
84602,18.391980363197792,Diesel,Dealer,Manual,8,9.78185098333305
103822,13.300623752703991,Diesel,Dealer,Manual,16,4.984492022907939
64690,16.988635905974572,Diesel,Dealer,Automatic,8,9.148706796218384
78823,41.09039393359811,Petrol,Dealer,Manual,8,27.50692218712584
53823,28.634630140782008,Petrol,Dealer,Automatic,6,22.573377160692704
173822,40.996977164734105,Diesel,Individual,Automatic,9,20.17723296881544
108822,23.164473641999525,Petrol,Dealer,Automatic,13,8.76911700280114
79357,18.207854976262784,Diesel,Dealer,Automatic,9,9.034411789788034
78307,14.959486844777942,Petrol,Dealer,Manual,9,7.4288103346547
79821,43.68798454177286,CNG,Dealer,Automatic,11,24.186247473180227
116821,43.13850328207879,Diesel,Dealer,Manual,7,24.30393708599002
85821,44.79442475003461,Diesel,Dealer,Automatic,7,28.982429345419987
44821,45.819315872499885,Diesel,Individual,Automatic,4,37.51257375061594
83823,13.81896707815712,Diesel,Individual,Manual,11,10.393306156576571
49823,32.943045632598626,Petrol,Dealer,Manual,6,24.91527478100607
126821,21.32739340717356,Diesel,Dealer,Manual,12,8.908776551632467
83822,21.12804362799044,Diesel,Individual,Automatic,12,8.755251393392847
94821,27.839730155845,Diesel,Dealer,Manual,9,13.871922263921132
74822,13.959614204131572,Diesel,Individual,Automatic,8,9.458637521649328
110823,23.64004187132357,Diesel,Dealer,Manual,8,10.141301340447654
118822,32.16916505888355,Petrol,Dealer,Automatic,13,9.42808757790963
127822,39.18326930252921,Petrol,Dealer,Automatic,10,18.52861685599919
78821,14.703669449846256,Diesel,Dealer,Manual,8,9.941482431722797
53821,35.13664424815589,Diesel,Dealer,Manual,6,28.147519946150048
76821,22.14983661778465,CNG,Dealer,Automatic,8,19.02314527137673
236000,22.59727027269969,Diesel,Dealer,Manual,16,7.663369124267497
180821,33.12142506066025,CNG,Dealer,Manual,15,7.686108409509542
116822,100.66107404927064,CNG,Dealer,Manual,11,39.28150339456785
78821,41.047401477217385,CNG,Dealer,Automatic,8,27.00299547022567
110822,28.44978199954812,Diesel,Dealer,Manual,11,11.6548300778465
47521,27.83893733020357,Petrol,Dealer,Automatic,6,21.65551737603218
88846,29.828629470079136,Diesel,Dealer,Automatic,14,13.781404670919471
40223,9.216328186262114,CNG,Individual,Manual,4,6.087042372127394
42822,10.674399508624154,Diesel,Individual,Automatic,5,5.891015248256442
60522,10.609797519426646,Diesel,Dealer,Manual,5,6.362283159580739
55320,12.262579292953582,Petrol,Individual,Automatic,8,7.538430572802692
53822,9.374838003783758,Petrol,Individual,Automatic,9,7.746835005281362
56820,8.808683572281186,Diesel,Individual,Manual,6,7.100889552814087
71823,10.364370554038768,Petrol,Individual,Automatic,10,6.767144516762045
64822,9.837424332166531,Diesel,Individual,Automatic,6,7.144852158479971
44222,9.881511722549284,Petrol,Individual,Manual,11,5.275007014332874
44823,10.769434886919358,Petrol,Dealer,Manual,7,6.661778685831527
85323,10.219913649116831,Diesel,Individual,Manual,10,7.729781103518952
50322,10.728359318944884,Petrol,Dealer,Automatic,8,5.241954069664903
78821,10.870542778774269,Diesel,Dealer,Manual,15,7.418443829500269
40123,10.408890277750238,Diesel,Individual,Manual,5,6.706102245672275
45822,8.979440249590521,CNG,Dealer,Automatic,7,8.6076453853864
56823,9.423465245215825,Petrol,Individual,Manual,8,4.794398995720806
39321,10.68385434820277,Petrol,Individual,Automatic,6,6.731822775240043
62321,10.260227363731715,Petrol,Individual,Automatic,7,7.250320632988157
53822,9.163505823105783,Petrol,Individual,Manual,4,5.357653923302804
57822,8.635935314529638,Diesel,Individual,Automatic,10,6.445225023240854
69821,9.078636785645603,Petrol,Individual,Automatic,7,6.766758380086063
46821,9.684550959451666,Petrol,Individual,Manual,10,6.208054423575153
53820,8.809002288490637,Diesel,Dealer,Manual,4,4.932582143187407
61822,10.38606521698363,Petrol,Dealer,Manual,9,5.874596489168351
47424,9.79363687408307,Petrol,Dealer,Manual,7,5.652608260624003
65823,10.110874911106864,Petrol,Individual,Manual,12,4.487713443071704
39321,8.149958018671882,CNG,Dealer,Automatic,6,4.507745707611747
39821,8.771475635091072,Petrol,Dealer,Manual,6,5.153514953136612
80821,9.571370277956463,Petrol,Individual,Automatic,10,5.694122966485642
44322,8.932432476311071,Diesel,Individual,Manual,8,6.107693534446374
45520,8.831119340621346,Diesel,Individual,Automatic,8,6.052641533150078
40122,8.688016179057254,Petrol,Individual,Automatic,4,6.150115318843228
68822,9.302320817217083,Diesel,Dealer,Manual,11,6.04136058928037
57823,9.61801848518917,Diesel,Dealer,Automatic,9,6.03947752184806
64820,8.443768045505367,Petrol,Dealer,Automatic,16,4.143462949289019
62821,10.913156638876702,Petrol,Dealer,Manual,9,5.326386547810931
88820,9.780827538132892,Petrol,Individual,Manual,15,5.865465045048263
73820,11.044368627441148,Diesel,Individual,Manual,9,4.79588765947626
71822,9.91682544541443,Petrol,Individual,Manual,13,5.42041338969348
73824,9.163075596426795,Diesel,Dealer,Manual,11,2.91705305716664
96822,16.873277499614115,Petrol,Individual,Manual,13,10.2623816058669
92282,17.073958527118336,Diesel,Dealer,Manual,11,8.702534175052982
67104,12.708842225596438,Diesel,Dealer,Manual,9,6.372592975483637
73619,14.261464447440275,Petrol,Dealer,Automatic,9,10.955231641206186
59947,13.14210627520706,Diesel,Individual,Manual,7,8.883597226931311
82356,23.7977496074476,CNG,Individual,Automatic,6,15.744659269222234
116452,15.226335054055362,Petrol,Individual,Manual,8,8.981854774997096
100203,18.69032391557609,Diesel,Dealer,Manual,6,13.593667622377104
63501,15.280155107969382,Petrol,Individual,Manual,8,10.449250765975474
95821,11.8645744602267,Petrol,Dealer,Automatic,12,6.920767009452869
98822,17.679458012121675,Petrol,Dealer,Manual,9,9.659327451582245
90954,16.319097766644468,CNG,Individual,Manual,9,8.146497966605285
53822,17.676942090222422,Diesel,Dealer,Automatic,5,14.097720370425028
51721,23.731803466343862,Petrol,Dealer,Manual,8,16.122204974534746
91823,14.395928069962633,CNG,Dealer,Manual,9,9.355926917003057
53963,18.11911726301299,Diesel,Dealer,Manual,4,12.626688241687836
106822,21.616182823658143,Diesel,Dealer,Automatic,9,14.952603714856217
99063,19.07870859461213,Diesel,Individual,Manual,9,9.409078200271674
62530,12.378522970612831,Diesel,Dealer,Automatic,10,9.002973627869117
71142,17.97269925148766,Diesel,Dealer,Manual,10,9.035550029964316
72822,16.036071741507268,CNG,Dealer,Automatic,9,9.251207093813786
45822,17.793905667974826,Petrol,Dealer,Manual,7,11.391847623062828
73822,14.60216765842413,Petrol,Dealer,Automatic,10,10.134849785339672
92498,14.049131534474508,Petrol,Dealer,Manual,10,5.817637764153659
68044,22.478072754498147,Petrol,Dealer,Manual,7,13.99213843130621
44421,15.656475217085276,Petrol,Dealer,Manual,6,10.112601064811155
54824,18.63528405667626,CNG,Dealer,Automatic,6,9.892396085599149
60022,17.521437590619563,Petrol,Dealer,Manual,5,12.085931489404976
57651,17.978873911387467,Diesel,Individual,Automatic,9,10.44914262438041
108383,18.844591354211047,CNG,Dealer,Automatic,14,9.246052413856418
100023,17.165366418511802,Petrol,Dealer,Manual,12,6.055265725644183
63623,21.737929499922394,Diesel,Dealer,Manual,8,15.385065272264772
42820,16.727231092781906,Petrol,Dealer,Automatic,6,11.18394045304698
53286,17.142253186314065,Petrol,Dealer,Manual,6,10.14071902003818
89278,15.721102226596187,Diesel,Individual,Automatic,17,7.683783403861222
47833,21.23454546990887,CNG,Dealer,Manual,6,13.882395722650426
72822,21.94232608490952,Petrol,Dealer,Manual,6,14.536388052707547
49802,21.741800478314406,Petrol,Individual,Manual,6,13.482286328363218
50821,14.76332644769877,Diesel,Individual,Automatic,8,11.204708451010376
76823,18.70770325649472,Petrol,Dealer,Automatic,12,9.274115441652256
71842,16.268326159289327,Diesel,Dealer,Manual,8,8.856396412645815
98897,20.84521598511879,Diesel,Individual,Manual,9,10.7295264254852
72810,20.14820004663973,CNG,Individual,Manual,7,15.565127271995856
98821,15.07322672388224,Petrol,Individual,Manual,9,10.0287291928832
47822,19.668803182155173,CNG,Dealer,Automatic,5,17.006248740160213
44286,15.579149157642064,Diesel,Dealer,Automatic,7,9.545344910794054
65823,14.832604114443605,Petrol,Dealer,Manual,9,8.594194854637669
81821,18.117210863329497,CNG,Dealer,Automatic,8,10.248841648174922
45722,19.51372366278344,Petrol,Dealer,Automatic,5,12.402792705074752
40894,18.6516703075906,CNG,Dealer,Automatic,3,12.735626607328928
81189,17.39509391481107,CNG,Dealer,Manual,7,12.835532368833448
89822,19.58174796221516,Diesel,Dealer,Manual,7,12.123947503904452
53822,18.51548599096244,Diesel,Dealer,Automatic,8,11.674125389874078
116248,14.894120549225596,Petrol,Individual,Manual,13,7.275524164110628
81821,18.08777744923129,Diesel,Dealer,Automatic,6,13.659455880779309
80263,16.655481748233232,CNG,Dealer,Automatic,12,7.275461880349528
88822,15.521046513795008,Petrol,Dealer,Automatic,12,10.105525694745417
84102,10.414302807538052,Diesel,Dealer,Manual,9,8.160766388209343
95699,14.502039925697726,Diesel,Dealer,Manual,10,9.234072768606683
58823,15.43538757765248,Diesel,Dealer,Manual,11,7.284066559564072
55020,14.763675366508014,Petrol,Dealer,Automatic,5,11.913397216249436
83364,14.075690622738026,Diesel,Dealer,Manual,13,6.185274845316734
83823,19.23536320830737,Diesel,Individual,Manual,7,13.349428611875924
90260,14.581650173114964,Diesel,Individual,Manual,10,7.548870503753019
83823,17.771422879758777,Petrol,Dealer,Manual,9,9.786104652908778
83822,15.497579231034086,CNG,Dealer,Manual,8,9.722410931231682
85529,13.988616275396186,Petrol,Dealer,Automatic,9,7.166674699131193
84603,15.367246177125486,CNG,Dealer,Automatic,8,10.567872171036106
103353,12.28465685830337,Petrol,Dealer,Automatic,7,8.547540717548754
64692,16.757984670576135,Petrol,Individual,Automatic,8,10.91982150144635
75822,16.882295109731487,Petrol,Dealer,Automatic,5,11.69249441600338
143528,39.47051733950495,Petrol,Dealer,Manual,9,20.00770427933222
78821,38.82711134291585,Petrol,Dealer,Automatic,7,26.10574356925644
173820,37.80657435230204,CNG,Individual,Automatic,11,21.628696667876618
79355,17.503871164594564,Petrol,Dealer,Automatic,7,9.01290718207422
88823,27.414934589912,Petrol,Dealer,Manual,11,8.106192067692717
78306,14.940599162758405,Petrol,Dealer,Manual,9,9.241720986160711
116821,44.37201143300664,CNG,Dealer,Automatic,9,22.61800217951529
85820,44.39778517340832,Diesel,Dealer,Manual,8,30.02337118335482
83822,14.930894029618296,CNG,Dealer,Manual,9,8.885090573845982
49821,31.64067975520643,Petrol,Dealer,Automatic,5,25.98644705719132
109822,15.083853069177852,Diesel,Individual,Automatic,9,7.293340655579271
110823,22.797726634135955,Diesel,Individual,Automatic,9,9.541959593040843
173976,23.02837911503425,Diesel,Dealer,Manual,19,6.768925202848927
61822,23.057261107699308,CNG,Individual,Manual,5,20.87996382564874
78822,15.882120981537252,CNG,Individual,Automatic,8,10.057397940036733
53821,33.38321580829936,Diesel,Dealer,Automatic,6,28.68833576496044
235998,22.664916754710703,CNG,Dealer,Automatic,18,7.847275068508442
78822,38.08018998826182,Diesel,Dealer,Automatic,8,27.14513215792632
110821,26.368141793493383,CNG,Dealer,Automatic,9,11.55233066581864
41823,11.074642432123657,Petrol,Individual,Manual,6,6.622159686730119
40022,11.28918495488334,Petrol,Individual,Manual,4,7.2389159095436675
45820,13.194706304714057,CNG,Dealer,Automatic,7,8.634744554631643
71821,11.759121689377066,Diesel,Individual,Manual,8,4.680179926933039
52823,11.397858228569245,Petrol,Dealer,Automatic,7,7.275424307655026
64821,10.496495274927256,Petrol,Dealer,Manual,8,7.792991494731119
45721,10.124646080847455,Diesel,Dealer,Automatic,11,5.730946555944972
85320,10.832286576147157,Petrol,Individual,Manual,10,5.785988674230236
50321,10.554205165767288,Diesel,Dealer,Automatic,10,4.373481051380675
49821,8.511830079987343,Petrol,Individual,Manual,4,8.513743338591608
54823,10.335850327003138,Petrol,Dealer,Automatic,10,5.203208035645989
55421,8.948045387552687,Petrol,Individual,Automatic,9,5.648083143220562
70823,9.504261245775083,Diesel,Individual,Automatic,8,3.858132647962672
53822,9.49364983598965,Petrol,Individual,Manual,11,4.988402908259452
44821,9.831684922853464,Petrol,Individual,Manual,13,6.875150076140468
69823,9.400231757633875,Petrol,Individual,Automatic,6,4.172754353272007
51822,11.244082845489686,Diesel,Dealer,Automatic,10,5.602814217346655
83821,9.506462547721256,Diesel,Individual,Manual,11,3.930925065306001
61820,8.422552927902395,CNG,Dealer,Automatic,9,4.8794355944835495
61821,8.74170432989427,Petrol,Dealer,Manual,10,5.34345136619159
65822,9.718586890071627,CNG,Dealer,Manual,13,4.569730945933272
